payer_id,first_name,last_name,date_of_birth,age,address,city,province,employment_status,annual_income_cad,marital_status
395,Emily,Johnson,2007-06-12,19,"6211 Lincoln Ave, Edmonton, Alberta J3D 0W7",Edmonton,Alberta,Full-time,65958,Single
396,Ruth,Cooper,1991-01-06,35,"2068 Washington Ave, Vancouver, British Columbia N7G 0F5",Vancouver,British Columbia,Part-time,18916,Widowed
397,Linda,Cook,1991-04-30,35,"3615 Pine St, Ottawa, Ontario K8P 1C5",Ottawa,Ontario,Part-time,21452,Widowed
398,Emily,Martinez,2007-07-09,19,"6428 Franklin St, Hamilton, Ontario Q2V 7U7",Hamilton,Ontario,Part-time,21125,Common-law
399,Michelle,Cooper,1990-02-27,36,"5055 Elm St, Laval, Quebec P0N 2O5",Laval,Quebec,Part-time,23987,Common-law
400,Christina,Morris,1987-09-04,39,"7487 Jefferson St, Hamilton, Ontario L1F 6O5",Hamilton,Ontario,Unemployed,0,Widowed
401,Rebecca,Turner,1991-08-22,35,"9622 Church St, Vancouver, British Columbia O6S 4X9",Vancouver,British Columbia,Unemployed,0,Married
402,Lisa,Lopez,1986-12-14,40,"4445 Johnson St, Brandon, Manitoba J1Q 9B3",Brandon,Manitoba,Part-time,17567,Married
403,Daniel,Thomas,1984-08-05,42,"5916 Lincoln Ave, Edmonton, Alberta M6R 9F9",Edmonton,Alberta,Part-time,24734,Married
404,Amy,Garcia,1999-06-04,27,"1003 Clinton St, Brampton, Ontario I5Z 2Y4",Brampton,Ontario,Full-time,73484,Widowed
405,Emily,Davis,1995-10-25,31,"4545 First Ave, Surrey, British Columbia B3B 0J6",Surrey,British Columbia,Part-time,21612,Married
406,Andrew,Bailey,2001-08-06,25,"565 First Ave, Hamilton, Ontario Z0W 3D2",Hamilton,Ontario,Full-time,67526,Married
407,Richard,Cooper,2005-07-30,21,"7686 Adams St, Red Deer, Alberta Z8U 4A0",Red Deer,Alberta,Unemployed,0,Married
408,Sandra,Peterson,1994-11-01,32,"8436 High St, Brandon, Manitoba S4M 0L7",Brandon,Manitoba,Full-time,68785,Married
409,Ronald,Clark,2003-06-12,23,"6657 Adams St, Quebec City, Quebec Y3D 2M8",Quebec City,Quebec,Full-time,45504,Divorced
410,Rachel,Smith,2005-11-08,21,"7657 Oak St, Montreal, Quebec A3C 0S3",Montreal,Quebec,Part-time,23957,Divorced
411,Timothy,Cruz,2003-12-21,23,"5227 Pine St, Burnaby, British Columbia F0H 5V2",Burnaby,British Columbia,Unemployed,0,Common-law
412,Ryan,Morales,1990-05-29,36,"907 Maple Ave, Montreal, Quebec E2O 4E9",Montreal,Quebec,Full-time,70410,Widowed
413,Sandra,Brown,1991-01-11,35,"6961 Johnson St, Quebec City, Quebec N4P 6M2",Quebec City,Quebec,Full-time,66565,Widowed
414,Raymond,Perez,1991-06-19,35,"2081 Pine St, London, Ontario F8V 4G3",London,Ontario,Unemployed,0,Married
415,Richard,Lopez,1989-09-19,37,"1075 Elm St, Lethbridge, Alberta Q6H 0C3",Lethbridge,Alberta,Full-time,68387,Married
416,Jeffrey,Cooper,1990-04-25,36,"4337 Elm St, Lethbridge, Alberta J9K 5B9",Lethbridge,Alberta,Full-time,56888,Widowed
417,Matthew,Ortiz,1995-08-05,31,"2963 Church St, Brandon, Manitoba S6Y 7J6",Brandon,Manitoba,Full-time,68638,Single
418,Edward,Sanchez,1987-05-15,39,"3062 School St, Laval, Quebec Y3Z 7F4",Laval,Quebec,Part-time,17048,Married
419,Sandra,Scott,1991-05-01,35,"2606 Second Ave, Mississauga, Ontario O9N 4E3",Mississauga,Ontario,Part-time,23927,Divorced
420,Daniel,Jones,1986-05-26,40,"811 Smith St, Victoria, British Columbia L6V 4C9",Victoria,British Columbia,Part-time,23566,Common-law
421,Lauren,Anderson,1992-10-01,34,"312 Jackson St, Red Deer, Alberta E5S 1S2",Red Deer,Alberta,Full-time,67160,Divorced
422,Benjamin,Adams,1991-06-07,35,"6291 Elm St, Mississauga, Ontario F5D 4R2",Mississauga,Ontario,Full-time,72778,Single
423,Scott,Morgan,1982-02-01,44,"7079 Smith St, Hamilton, Ontario N8V 8P8",Hamilton,Ontario,Part-time,15857,Divorced
424,Kenneth,Thomas,1998-10-12,28,"9930 Cedar Ave, Vancouver, British Columbia P4A 5B7",Vancouver,British Columbia,Full-time,46335,Common-law
425,Daniel,Morgan,1987-06-25,39,"4048 First Ave, Mississauga, Ontario G5Z 0G9",Mississauga,Ontario,Unemployed,0,Widowed
426,Richard,Moore,2003-06-03,23,"3855 Church St, Hamilton, Ontario D7R 5W1",Hamilton,Ontario,Full-time,43487,Married
427,Benjamin,Hall,1993-12-22,33,"9560 Park Ave, Toronto, Ontario Y2L 9J1",Toronto,Ontario,Part-time,16829,Single
428,Brandon,Baker,1992-03-02,34,"2907 Park Ave, Lethbridge, Alberta E6K 4U7",Lethbridge,Alberta,Unemployed,0,Single
429,William,Wright,1992-03-27,34,"9329 Water St, Calgary, Alberta I5T 4Y8",Calgary,Alberta,Full-time,68614,Married
430,Emily,Morgan,1996-07-11,30,"9008 Maple Ave, Hamilton, Ontario X2F 2W9",Hamilton,Ontario,Part-time,15482,Single
431,Sandra,Nelson,1982-12-13,44,"4660 Adams St, Lethbridge, Alberta A1L 6C7",Lethbridge,Alberta,Part-time,18084,Married
432,Nancy,Scott,1983-02-07,43,"1354 Spring St, Lethbridge, Alberta G8E 5F8",Lethbridge,Alberta,Full-time,65280,Married
433,Robert,Morales,1994-11-08,32,"2106 Jefferson St, Lethbridge, Alberta M9Z 7I0",Lethbridge,Alberta,Part-time,16610,Married
434,Donna,Cook,2001-01-07,25,"2082 Elm St, London, Ontario W0G 2P9",London,Ontario,Unemployed,0,Married
435,Anthony,Lewis,2006-06-01,20,"941 Oak St, Quebec City, Quebec L3U 1F0",Quebec City,Quebec,Unemployed,0,Married
436,Jacob,Nguyen,2006-09-07,20,"9127 Spring St, Ottawa, Ontario D2O 2G9",Ottawa,Ontario,Unemployed,0,Common-law
437,Christopher,Gonzalez,2003-04-23,23,"1233 Cedar Ave, London, Ontario B5U 6C0",London,Ontario,Part-time,23182,Married
438,Deborah,Flores,2002-06-21,24,"754 Elm St, London, Ontario B0D 9J1",London,Ontario,Full-time,64350,Common-law
439,Sandra,Hill,2007-11-08,19,"69 Cedar Ave, Surrey, British Columbia U9B 9J4",Surrey,British Columbia,Unemployed,0,Common-law
440,Rachel,Morales,1996-03-06,30,"7497 Oak St, Burnaby, British Columbia E1L 1K9",Burnaby,British Columbia,Part-time,18334,Common-law
441,Daniel,Clark,1996-11-03,30,"3989 Pine St, Steinbach, Manitoba X9E 4Y1",Steinbach,Manitoba,Full-time,52556,Widowed
442,Lisa,Lopez,1992-10-24,34,"3101 Main St, Surrey, British Columbia U0N 5K1",Surrey,British Columbia,Part-time,22527,Widowed
443,Karen,Gonzalez,2003-07-28,23,"4131 Maple Ave, Quebec City, Quebec A1I 3W0",Quebec City,Quebec,Part-time,24616,Widowed
444,George,Hernandez,2000-01-29,26,"1293 Pine St, Ottawa, Ontario S6M 5C9",Ottawa,Ontario,Full-time,68878,Common-law
445,Jennifer,Martin,2003-11-11,23,"565 Pine St, Brampton, Ontario T9Z 7A0",Brampton,Ontario,Unemployed,0,Common-law
446,Ruth,Thomas,1988-09-17,38,"1476 Smith St, Lethbridge, Alberta Z0E 2A8",Lethbridge,Alberta,Part-time,22200,Divorced
447,Donald,King,2003-03-23,23,"4819 Oak St, Quebec City, Quebec J2R 7B8",Quebec City,Quebec,Unemployed,0,Single
448,Kevin,Hernandez,1993-12-18,33,"302 First Ave, Vancouver, British Columbia M2F 5J7",Vancouver,British Columbia,Unemployed,0,Single
449,Timothy,Martinez,1988-01-11,38,"8541 Clinton St, Burnaby, British Columbia F3H 3P2",Burnaby,British Columbia,Full-time,72779,Single
450,Sarah,Baker,2008-12-30,18,"9337 Park Ave, Brampton, Ontario O5Z 7E6",Brampton,Ontario,Part-time,20223,Divorced
451,Jennifer,Stewart,1988-06-12,38,"9141 Jackson St, Montreal, Quebec R0P 4H5",Montreal,Quebec,Full-time,68811,Widowed
452,Donna,Anderson,1995-02-13,31,"9252 First Ave, Lethbridge, Alberta S9M 7P8",Lethbridge,Alberta,Full-time,57381,Single
453,Justin,Smith,2001-07-12,25,"6952 Second Ave, Ottawa, Ontario B6K 3R4",Ottawa,Ontario,Part-time,24029,Common-law
454,Nicole,Rivera,2003-01-18,23,"228 High St, Lethbridge, Alberta Q7D 0Y3",Lethbridge,Alberta,Full-time,43637,Married
455,Deborah,Rodriguez,2003-02-18,23,"4916 Park Ave, Edmonton, Alberta Q7B 2K6",Edmonton,Alberta,Unemployed,0,Divorced
456,Joshua,Harris,1992-12-12,34,"3796 First Ave, Surrey, British Columbia R6P 0G9",Surrey,British Columbia,Part-time,20332,Single
457,Deborah,Taylor,2007-07-09,19,"718 Wilson Ave, Brandon, Manitoba E0Q 2N6",Brandon,Manitoba,Full-time,59681,Divorced
458,Kelly,Martin,1991-03-17,35,"5210 Smith St, Red Deer, Alberta O9O 4S3",Red Deer,Alberta,Full-time,49444,Single
459,Andrew,Martin,1984-10-10,42,"8086 Main St, Hamilton, Ontario J7U 3Z2",Hamilton,Ontario,Full-time,47348,Common-law
460,Jessica,Cook,1994-08-19,32,"8451 Pine St, Lethbridge, Alberta J0J 1D3",Lethbridge,Alberta,Part-time,23111,Single
461,Richard,Wilson,2003-07-02,23,"742 Jackson St, Red Deer, Alberta E3Z 6E4",Red Deer,Alberta,Full-time,53671,Married
462,Kenneth,Campbell,1984-01-04,42,"9074 First Ave, Quebec City, Quebec L2C 0N6",Quebec City,Quebec,Full-time,42421,Single
463,Anthony,Nguyen,1995-11-29,31,"6595 Lincoln Ave, Burnaby, British Columbia W3H 1V0",Burnaby,British Columbia,Unemployed,0,Divorced
464,Barbara,Davis,1991-06-06,35,"9267 Jackson St, Edmonton, Alberta N5J 2B3",Edmonton,Alberta,Full-time,68997,Widowed
465,Ruth,Anderson,2005-05-08,21,"4172 Jackson St, Hamilton, Ontario J5H 5U6",Hamilton,Ontario,Unemployed,0,Widowed
466,Gary,Cruz,1988-10-27,38,"6548 Second Ave, Surrey, British Columbia K1F 9R0",Surrey,British Columbia,Full-time,65954,Divorced
467,Elizabeth,Green,2000-04-03,26,"9322 Clinton St, Winnipeg, Manitoba U7Q 9G4",Winnipeg,Manitoba,Full-time,57223,Married
468,George,Roberts,2006-04-07,20,"8052 Elm St, Vancouver, British Columbia B3O 9U0",Vancouver,British Columbia,Part-time,24114,Widowed
469,Andrew,Jones,2001-03-27,25,"2458 Church St, Winnipeg, Manitoba M0M 5U0",Winnipeg,Manitoba,Unemployed,0,Divorced
470,Jacob,Evans,2000-09-12,26,"3502 Madison Ave, Quebec City, Quebec R6Y 0I5",Quebec City,Quebec,Part-time,19705,Divorced
471,David,Scott,2002-03-09,24,"7703 Smith St, Surrey, British Columbia O5U 0J2",Surrey,British Columbia,Part-time,18238,Married
472,Nicholas,Gonzalez,1987-01-14,39,"9802 Johnson St, Vancouver, British Columbia A5S 8A2",Vancouver,British Columbia,Part-time,19782,Divorced
473,Lisa,Diaz,1996-03-28,30,"7870 Mill St, Toronto, Ontario R2J 7W7",Toronto,Ontario,Part-time,19981,Common-law
474,Paul,Miller,1988-12-20,38,"9584 Franklin St, Victoria, British Columbia N7G 4O1",Victoria,British Columbia,Unemployed,0,Divorced
475,Jacob,Walker,1992-03-13,34,"9897 Franklin St, Brandon, Manitoba I0G 8X0",Brandon,Manitoba,Full-time,46938,Divorced
476,Brian,Jackson,2003-11-12,23,"7124 Adams St, Burnaby, British Columbia Z2G 1J7",Burnaby,British Columbia,Unemployed,0,Divorced
477,Sharon,Nelson,1997-01-19,29,"2283 High St, Steinbach, Manitoba G7N 4Y5",Steinbach,Manitoba,Unemployed,0,Common-law
478,Susan,Cruz,2003-03-21,23,"5714 Pine St, Ottawa, Ontario W1G 7J0",Ottawa,Ontario,Full-time,69023,Married
479,Richard,Parker,1995-02-19,31,"7476 Pine St, Toronto, Ontario W1F 6A9",Toronto,Ontario,Part-time,18497,Widowed
480,Sandra,Hernandez,2007-05-13,19,"8718 Pine St, Brandon, Manitoba G3Y 0O8",Brandon,Manitoba,Full-time,58618,Widowed
481,Joseph,Diaz,1989-08-30,37,"9887 Jackson St, Edmonton, Alberta O3T 1O3",Edmonton,Alberta,Full-time,62919,Married
482,Eric,Young,2001-03-18,25,"3261 Main St, Montreal, Quebec Y5D 2W2",Montreal,Quebec,Part-time,21614,Single
483,Kimberly,Nguyen,1982-02-28,44,"4812 School St, Montreal, Quebec A4Q 0Y1",Montreal,Quebec,Part-time,18084,Common-law
484,Ashley,Nguyen,2008-01-09,18,"3517 School St, Laval, Quebec J5I 4Y1",Laval,Quebec,Unemployed,0,Divorced
485,Amanda,Smith,1986-12-05,40,"9345 Adams St, Montreal, Quebec Y0B 4O9",Montreal,Quebec,Full-time,42032,Divorced
486,Nancy,Stewart,2007-06-30,19,"6580 Lincoln Ave, Hamilton, Ontario B5Z 7Z9",Hamilton,Ontario,Part-time,24892,Married
487,Edward,Miller,2006-07-17,20,"6896 Lincoln Ave, Hamilton, Ontario U3T 6U4",Hamilton,Ontario,Part-time,19781,Married
488,Kevin,Davis,1983-02-20,43,"6510 Mill St, Mississauga, Ontario R2W 6T1",Mississauga,Ontario,Part-time,18303,Divorced
489,Christopher,Robinson,1993-11-06,33,"9512 Main St, Lethbridge, Alberta F2R 3S0",Lethbridge,Alberta,Unemployed,0,Divorced
490,Elizabeth,Thomas,1992-04-03,34,"7243 Oak St, Red Deer, Alberta T8G 5P2",Red Deer,Alberta,Full-time,73121,Widowed
491,Betty,Allen,2008-08-07,18,"7511 Oak St, Surrey, British Columbia H3X 1D3",Surrey,British Columbia,Unemployed,0,Married
492,George,Evans,1990-07-12,36,"5297 Jackson St, Surrey, British Columbia P8A 0G5",Surrey,British Columbia,Unemployed,0,Widowed
493,Stephanie,Turner,2005-01-30,21,"7141 Clinton St, Surrey, British Columbia V5T 9N0",Surrey,British Columbia,Part-time,23729,Single
494,Joshua,Brown,1985-12-07,41,"2990 Clinton St, Laval, Quebec J0C 0N3",Laval,Quebec,Unemployed,0,Divorced
495,Gary,Parker,1997-03-21,29,"1471 Second Ave, Edmonton, Alberta H6Q 5Q8",Edmonton,Alberta,Unemployed,0,Single
496,Michelle,Allen,2008-12-10,18,"8726 Maple Ave, Laval, Quebec T5U 5N8",Laval,Quebec,Full-time,66621,Single
497,Justin,Wright,1999-09-19,27,"2690 School St, Lethbridge, Alberta D4Y 4L1",Lethbridge,Alberta,Part-time,17806,Common-law
498,Jessica,Murphy,2002-02-10,24,"1280 Queen St, Brampton, Ontario X8G 8V5",Brampton,Ontario,Part-time,21403,Married
499,Ashley,Nelson,2002-05-08,24,"1295 Jefferson St, Red Deer, Alberta Q6U 0T8",Red Deer,Alberta,Unemployed,0,Single
500,Donald,Hill,1999-12-14,27,"2460 Water St, Montreal, Quebec A6C 0F5",Montreal,Quebec,Full-time,46152,Common-law
501,Deborah,Parker,1996-01-01,30,"3889 First Ave, Brandon, Manitoba R3L 3W8",Brandon,Manitoba,Full-time,51385,Common-law
502,Raymond,Cruz,1982-10-07,44,"9618 Queen St, Brampton, Ontario C7V 3X8",Brampton,Ontario,Full-time,58149,Married
503,Alexander,Torres,1991-12-03,35,"8365 Church St, Edmonton, Alberta L9M 9A6",Edmonton,Alberta,Part-time,15484,Married
504,Jonathan,Baker,2005-03-30,21,"1262 First Ave, Surrey, British Columbia K5B 0T2",Surrey,British Columbia,Part-time,15524,Divorced
505,Helen,Baker,2003-02-24,23,"549 Mill St, Edmonton, Alberta Y7C 6Q1",Edmonton,Alberta,Full-time,42814,Single
506,Timothy,Allen,1983-05-05,43,"1982 First Ave, Surrey, British Columbia Q0Y 5Y5",Surrey,British Columbia,Unemployed,0,Married
507,Emily,Carter,2005-06-29,21,"7021 Madison Ave, Calgary, Alberta A5T 8Z6",Calgary,Alberta,Unemployed,0,Common-law
508,Alexander,Smith,1982-12-27,44,"9420 High St, Red Deer, Alberta O0V 4W4",Red Deer,Alberta,Full-time,71701,Single
509,Stephen,Reyes,2004-12-31,22,"5305 Washington Ave, Laval, Quebec B3E 3R4",Laval,Quebec,Unemployed,0,Single
510,Sandra,Cooper,2002-01-09,24,"3833 Adams St, Montreal, Quebec Q7K 4T9",Montreal,Quebec,Full-time,61495,Common-law
511,Andrew,Green,1996-03-07,30,"5454 Second Ave, Laval, Quebec B9G 9V3",Laval,Quebec,Part-time,17506,Single
512,Barbara,Reyes,1988-10-11,38,"1995 Jackson St, Calgary, Alberta V6J 5G2",Calgary,Alberta,Part-time,22679,Married
513,Larry,Hill,1992-06-20,34,"3384 Clinton St, Burnaby, British Columbia F7V 9R1",Burnaby,British Columbia,Part-time,22162,Common-law
514,Stephen,Evans,1993-06-21,33,"4170 Queen St, Winnipeg, Manitoba A3H 8J5",Winnipeg,Manitoba,Unemployed,0,Divorced
515,Rebecca,Allen,1984-12-20,42,"9637 Jackson St, Steinbach, Manitoba C1Q 6A1",Steinbach,Manitoba,Full-time,57375,Married
516,Jessica,Diaz,2007-02-09,19,"9170 Spring St, Surrey, British Columbia W8Y 4X4",Surrey,British Columbia,Part-time,16148,Widowed
517,Anthony,Allen,1993-08-29,33,"8815 Clinton St, Brampton, Ontario D0O 4Q5",Brampton,Ontario,Part-time,23983,Single
518,Ruth,Sanchez,2000-08-04,26,"1988 Cedar Ave, Quebec City, Quebec L0J 5F3",Quebec City,Quebec,Unemployed,0,Widowed
519,John,Thomas,1986-04-01,40,"3307 Mill St, Hamilton, Ontario X3T 5Z5",Hamilton,Ontario,Unemployed,0,Widowed
520,Christina,Gutierrez,1985-11-22,41,"5235 Adams St, Winnipeg, Manitoba F9A 0X0",Winnipeg,Manitoba,Unemployed,0,Married
521,Eric,Torres,1987-01-20,39,"1673 Queen St, Edmonton, Alberta Q6G 6M6",Edmonton,Alberta,Full-time,63714,Married
522,Kelly,Gutierrez,1989-04-21,37,"4182 Oak St, Winnipeg, Manitoba O5H 9S0",Winnipeg,Manitoba,Full-time,66072,Common-law
523,Michelle,Cooper,1999-03-28,27,"7423 Church St, Surrey, British Columbia N2Q 9O7",Surrey,British Columbia,Part-time,19088,Single
524,Ruth,Sanchez,1994-05-25,32,"9391 Wilson Ave, Lethbridge, Alberta Y6S 2Y5",Lethbridge,Alberta,Full-time,74471,Single
525,Lisa,Morris,1987-07-20,39,"7742 Madison Ave, Surrey, British Columbia V8G 3K0",Surrey,British Columbia,Unemployed,0,Single
526,Kenneth,Peterson,1996-10-24,30,"3322 High St, Brandon, Manitoba I4W 8I3",Brandon,Manitoba,Full-time,50853,Married
527,Susan,Hernandez,1997-12-01,29,"5852 Cedar Ave, Montreal, Quebec T0D 0A0",Montreal,Quebec,Full-time,61785,Widowed
528,Donald,Gonzalez,1996-02-12,30,"3214 First Ave, Ottawa, Ontario C6F 9G7",Ottawa,Ontario,Full-time,57731,Married
529,Eric,Allen,1994-12-27,32,"2207 Maple Ave, Laval, Quebec C0S 0W3",Laval,Quebec,Part-time,24600,Widowed
530,Elizabeth,Baker,2000-09-27,26,"2829 School St, Laval, Quebec C2R 5V6",Laval,Quebec,Part-time,16735,Single
531,Andrew,Green,1984-05-05,42,"7395 Mill St, Laval, Quebec Q6K 6V6",Laval,Quebec,Unemployed,0,Common-law
532,Elizabeth,Baker,1995-02-16,31,"4889 Elm St, Quebec City, Quebec X0F 4K7",Quebec City,Quebec,Part-time,16581,Married
533,Barbara,Collins,2004-10-07,22,"5330 Jefferson St, Surrey, British Columbia H4C 8H9",Surrey,British Columbia,Part-time,18158,Divorced
534,Elizabeth,Cruz,1983-07-20,43,"3752 Second Ave, Steinbach, Manitoba Z8V 4S5",Steinbach,Manitoba,Part-time,19374,Single
535,Michelle,Thomas,1995-06-03,31,"8611 Lincoln Ave, Burnaby, British Columbia I5G 3X4",Burnaby,British Columbia,Part-time,22661,Single
536,Helen,Allen,1985-04-04,41,"4673 Second Ave, Montreal, Quebec G3Y 6P0",Montreal,Quebec,Unemployed,0,Widowed
537,Eric,White,1993-06-07,33,"1716 Queen St, Steinbach, Manitoba Q6L 4L0",Steinbach,Manitoba,Unemployed,0,Married
538,Kevin,Taylor,2002-05-25,24,"6027 Oak St, Lethbridge, Alberta E6Q 4S8",Lethbridge,Alberta,Full-time,69831,Married
539,Christina,Stewart,1982-12-19,44,"1418 Pine St, Mississauga, Ontario Z1I 4F5",Mississauga,Ontario,Full-time,60823,Single
540,Joseph,Walker,2005-12-20,21,"4981 First Ave, Victoria, British Columbia Y5A 5Q2",Victoria,British Columbia,Full-time,44396,Common-law
541,Sarah,Nelson,2005-09-19,21,"324 Spring St, Toronto, Ontario Q8E 5Q0",Toronto,Ontario,Unemployed,0,Divorced
542,Jennifer,Anderson,1985-01-13,41,"7388 Jackson St, Brandon, Manitoba T6B 5J4",Brandon,Manitoba,Part-time,19025,Married
543,Carol,Lewis,2000-03-12,26,"5845 Clinton St, Hamilton, Ontario W9M 3Y3",Hamilton,Ontario,Unemployed,0,Common-law
544,Jeffrey,Wilson,1991-08-22,35,"8017 Elm St, Vancouver, British Columbia T4K 5M5",Vancouver,British Columbia,Part-time,22574,Common-law
545,Gregory,Torres,2002-03-13,24,"367 High St, Surrey, British Columbia D4Z 4F7",Surrey,British Columbia,Full-time,60882,Divorced
546,Paul,Campbell,1982-05-30,44,"2298 Main St, Red Deer, Alberta V8L 5E6",Red Deer,Alberta,Full-time,57668,Common-law
547,Robert,Reyes,1996-08-21,30,"8934 Smith St, Red Deer, Alberta T5U 8G2",Red Deer,Alberta,Full-time,41202,Widowed
548,Kenneth,King,1983-11-25,43,"8903 Queen St, Ottawa, Ontario P6S 1E3",Ottawa,Ontario,Full-time,74448,Single
549,Melissa,Brown,2001-04-17,25,"9008 Madison Ave, Toronto, Ontario R1R 2O5",Toronto,Ontario,Part-time,20353,Common-law
550,Lauren,Hernandez,1999-02-14,27,"148 Jefferson St, Burnaby, British Columbia B1M 1I3",Burnaby,British Columbia,Full-time,57814,Widowed
551,Michelle,Young,1992-01-26,34,"8090 Mill St, Brampton, Ontario I1X 6P7",Brampton,Ontario,Full-time,70451,Single
552,Thomas,Nguyen,1991-08-24,35,"8127 Franklin St, Quebec City, Quebec G7N 0W1",Quebec City,Quebec,Unemployed,0,Single
553,Scott,Hill,1984-04-23,42,"992 Park Ave, Burnaby, British Columbia D0S 4U8",Burnaby,British Columbia,Part-time,22689,Divorced
554,Elizabeth,Peterson,2002-09-12,24,"2321 Water St, Surrey, British Columbia M8G 0U8",Surrey,British Columbia,Part-time,21339,Divorced
555,Michelle,Williams,1982-12-08,44,"6469 Elm St, Ottawa, Ontario V8C 6G4",Ottawa,Ontario,Unemployed,0,Married
556,John,Morales,1994-07-25,32,"4458 Elm St, Montreal, Quebec J0V 6K8",Montreal,Quebec,Full-time,50123,Single
557,Donna,Cooper,1998-11-11,28,"5342 Spring St, Victoria, British Columbia D4T 1X2",Victoria,British Columbia,Part-time,24478,Married
558,Brian,Reyes,2001-08-07,25,"7146 Johnson St, Edmonton, Alberta E1T 8W2",Edmonton,Alberta,Unemployed,0,Common-law
559,Nancy,Rogers,2008-01-16,18,"4535 Mill St, Edmonton, Alberta H5V 8M3",Edmonton,Alberta,Unemployed,0,Divorced
560,Thomas,Rogers,1992-08-20,34,"3755 Maple Ave, Edmonton, Alberta P9U 9Y2",Edmonton,Alberta,Unemployed,0,Widowed
561,Kevin,Cooper,1996-01-24,30,"2422 High St, Victoria, British Columbia C2S 4B9",Victoria,British Columbia,Unemployed,0,Divorced
562,Paul,Peterson,1992-05-13,34,"7355 Madison Ave, Laval, Quebec X3A 8F6",Laval,Quebec,Unemployed,0,Single
563,Melissa,Moore,2005-04-11,21,"457 Water St, Calgary, Alberta W2T 8D4",Calgary,Alberta,Part-time,24250,Single
564,Ashley,Sanchez,1989-08-30,37,"9674 Jackson St, Steinbach, Manitoba O0S 4U2",Steinbach,Manitoba,Full-time,53114,Married
565,Gary,Cooper,1998-06-06,28,"4106 Second Ave, Edmonton, Alberta N9I 3N9",Edmonton,Alberta,Part-time,17579,Widowed
566,Edward,Diaz,1988-03-07,38,"4927 Lincoln Ave, London, Ontario L8W 3V1",London,Ontario,Unemployed,0,Divorced
567,Nicholas,Torres,1995-03-04,31,"413 Church St, London, Ontario V9Q 8W1",London,Ontario,Part-time,21673,Divorced
568,William,Phillips,2003-06-07,23,"9449 School St, Winnipeg, Manitoba E8U 9G5",Winnipeg,Manitoba,Part-time,21607,Single
569,Betty,Sanchez,2008-02-19,18,"210 Elm St, Lethbridge, Alberta K8X 5P3",Lethbridge,Alberta,Unemployed,0,Married
570,Michelle,Moore,1996-06-26,30,"6706 Franklin St, Burnaby, British Columbia Y9H 3T8",Burnaby,British Columbia,Unemployed,0,Married
571,Betty,Jackson,1998-12-13,28,"7210 Jefferson St, Quebec City, Quebec D0H 6A1",Quebec City,Quebec,Part-time,17252,Single
572,Brian,Smith,1999-06-16,27,"5123 Adams St, Lethbridge, Alberta M4M 1U7",Lethbridge,Alberta,Full-time,44704,Divorced
573,David,Diaz,1993-10-13,33,"2467 Second Ave, Laval, Quebec K7R 0X1",Laval,Quebec,Unemployed,0,Married
574,Ryan,Baker,1984-09-28,42,"4067 Franklin St, Brandon, Manitoba A3E 4T4",Brandon,Manitoba,Part-time,24582,Common-law
575,Michelle,Nguyen,2006-04-11,20,"7356 Queen St, London, Ontario E5X 0G7",London,Ontario,Part-time,24098,Common-law
576,Stephen,Williams,2001-12-01,25,"1402 Mill St, Hamilton, Ontario I3R 7Z2",Hamilton,Ontario,Part-time,19872,Married
577,Alexander,Martinez,1983-08-09,43,"8259 Pine St, Toronto, Ontario Q2J 6I9",Toronto,Ontario,Part-time,23349,Divorced
578,Nancy,Adams,2007-06-25,19,"592 First Ave, Winnipeg, Manitoba K8A 9G2",Winnipeg,Manitoba,Unemployed,0,Married
579,Ruth,Martinez,1994-05-05,32,"8355 Church St, Surrey, British Columbia N7W 9W3",Surrey,British Columbia,Part-time,15635,Divorced
580,George,Murphy,1988-10-29,38,"2215 Lincoln Ave, Surrey, British Columbia Z4E 6Y5",Surrey,British Columbia,Unemployed,0,Divorced
581,Frank,Carter,1985-09-20,41,"1640 Madison Ave, London, Ontario S2E 1L7",London,Ontario,Part-time,21416,Common-law
582,Jason,Anderson,1986-05-25,40,"6765 Jackson St, Hamilton, Ontario H6P 5U0",Hamilton,Ontario,Part-time,19371,Widowed
583,Eric,King,2006-06-23,20,"9194 Park Ave, Brampton, Ontario S4E 3N8",Brampton,Ontario,Part-time,23869,Married
584,Sandra,Robinson,2000-02-16,26,"2594 Jackson St, Steinbach, Manitoba N8J 6D1",Steinbach,Manitoba,Unemployed,0,Single
585,Michelle,Flores,1994-01-23,32,"3768 Clinton St, Calgary, Alberta T6N 5H0",Calgary,Alberta,Unemployed,0,Widowed
586,Mark,Martinez,1985-11-24,41,"9384 Madison Ave, Ottawa, Ontario X2Q 8W8",Ottawa,Ontario,Part-time,23598,Divorced
587,Charles,Martinez,2004-06-25,22,"5073 High St, Lethbridge, Alberta V5J 1C7",Lethbridge,Alberta,Part-time,24704,Widowed
588,George,King,1987-03-28,39,"9288 Washington Ave, Red Deer, Alberta L0J 2S9",Red Deer,Alberta,Part-time,21411,Married
589,Dorothy,Rivera,2004-07-04,22,"5736 Washington Ave, Vancouver, British Columbia R0D 5F1",Vancouver,British Columbia,Unemployed,0,Divorced
590,Justin,Hernandez,2006-11-17,20,"8796 Oak St, Winnipeg, Manitoba N6W 0S7",Winnipeg,Manitoba,Part-time,21060,Married
